0.996094	0.00195314
0.998047	1.95313e-08
0.998047	1.95313e-08
0.998047	1.95313e-08
1.0	1.95313e-08
0.998047	1.95313e-08
1.0	1.95313e-08
0.998047	1.95313e-08
1.0	1.95313e-08
0.884766	0.113281
0.996094	0.00195314
0.998047	1.95313e-08
0.978516	0.0195313
0.849609	0.148438
0.996094	0.00195314
1.0	1.95313e-08
0.994141	0.00390627
0.998047	1.95313e-08
1.0	1.95313e-08
0.998047	1.95313e-08
0.998047	1.95313e-08
0.998047	1.95313e-08
0.998047	1.95313e-08
0.998047	1.95313e-08
0.933594	0.0644531
0.755859	0.242188
1.0	1.95313e-08
0.992187	0.00585939
0.998047	1.95313e-08
0.998047	1.95313e-08
0.998047	1.95313e-08
0.986328	0.0117188
0.994141	0.00390627
0.998047	1.95313e-08
0.998047	1.95313e-08
0.619141	0.378906
0.523438	0.474609
0.748047	0.25
0.998047	1.95313e-08
0.998047	1.95313e-08
0.996094	0.00195314
0.664063	0.333984
1.0	1.95313e-08
0.990234	0.00781252
0.986328	0.0117188
0.998047	1.95313e-08
0.998047	1.95313e-08
1.0	1.95313e-08
0.998047	1.95313e-08
0.546875	0.451172
0.998047	1.95313e-08
0.998047	1.95313e-08
0.613281	0.384766
0.527344	0.470703
0.996094	0.00195314
0.59375	0.404297
0.982422	0.015625
0.998047	1.95313e-08
0.931641	0.0664063
0.738281	0.259766
0.998047	1.95313e-08
0.996094	0.00195314
0.998047	1.95313e-08
0.998047	1.95313e-08
0.707031	0.291016
0.998047	1.95313e-08
0.998047	1.95313e-08
0.972656	0.0253906
0.998047	1.95313e-08
0.998047	1.95313e-08
0.998047	1.95313e-08
0.998047	1.95313e-08
0.998047	1.95313e-08
0.998047	1.95313e-08
0.998047	1.95313e-08
1.0	1.95313e-08
0.945313	0.0527344
0.990234	0.00781252
0.998047	1.95313e-08
0.998047	1.95313e-08
0.914063	0.0839844
0.998047	1.95313e-08
0.998047	1.95313e-08
1.0	1.95313e-08
0.998047	1.95313e-08
0.998047	1.95313e-08
1.0	1.95313e-08
0.582031	0.416016
0.998047	1.95313e-08
0.998047	1.95313e-08
0.955078	0.0429688
0.998047	1.95313e-08
0.998047	1.95313e-08
1.0	1.95313e-08
0.998047	1.95313e-08
1.0	1.95313e-08
0.998047	1.95313e-08
0.859375	0.138672
0.951172	0.046875
