0.955078	0.0429688
0.998047	1.95313e-08
0.863281	0.134766
0.998047	1.95313e-08
0.998047	1.95313e-08
0.998047	1.95313e-08
0.998047	1.95313e-08
0.957031	0.0410156
1.0	1.95313e-08
0.998047	1.95313e-08
0.998047	1.95313e-08
0.998047	1.95313e-08
0.974609	0.0234375
0.75	0.248047
0.896484	0.101563
0.996094	0.00195314
0.560547	0.4375
0.998047	1.95313e-08
0.980469	0.0175781
0.998047	1.95313e-08
0.990234	0.00781252
0.964844	0.0332031
0.998047	1.95313e-08
0.744141	0.253906
0.998047	1.95313e-08
0.998047	1.95313e-08
0.994141	0.00390627
0.992187	0.00585939
0.998047	1.95313e-08
0.724609	0.273438
0.943359	0.0546875
0.998047	1.95313e-08
0.998047	1.95313e-08
0.921875	0.0761719
0.996094	0.00195314
0.992187	0.00585939
0.998047	1.95313e-08
0.976563	0.0214844
0.998047	1.95313e-08
0.998047	1.95313e-08
0.998047	1.95313e-08
0.671875	0.326172
0.998047	1.95313e-08
0.998047	1.95313e-08
0.994141	0.00390627
0.990234	0.00781252
0.980469	0.0175781
0.998047	1.95313e-08
0.988281	0.00976564
0.917969	0.0800781
0.992187	0.00585939
0.998047	1.95313e-08
0.996094	0.00195314
0.898438	0.0996094
0.996094	0.00195314
0.572266	0.425781
0.998047	1.95313e-08
0.572266	0.425781
0.994141	0.00390627
0.998047	1.95313e-08
0.996094	0.00195314
0.998047	1.95313e-08
0.998047	1.95313e-08
0.648437	0.349609
0.998047	1.95313e-08
0.988281	0.00976564
0.998047	1.95313e-08
0.5625	0.435547
0.998047	1.95313e-08
0.894531	0.103516
0.716797	0.28125
0.996094	0.00195314
0.998047	1.95313e-08
0.992187	0.00585939
0.998047	1.95313e-08
0.998047	1.95313e-08
0.958984	0.0390625
0.998047	1.95313e-08
0.984375	0.0136719
0.595703	0.402344
0.998047	1.95313e-08
0.998047	1.95313e-08
0.998047	1.95313e-08
0.953125	0.0449219
0.861328	0.136719
0.996094	0.00195314
0.974609	0.0234375
0.996094	0.00195314
0.986328	0.0117188
0.998047	1.95313e-08
1.0	1.95313e-08
0.582031	0.416016
0.998047	1.95313e-08
0.998047	1.95313e-08
0.957031	0.0410156
0.662109	0.335938
0.998047	1.95313e-08
0.998047	1.95313e-08
0.998047	1.95313e-08
0.998047	1.95313e-08
0.998047	1.95313e-08
0.603516	0.394531
0.986328	0.0117188
0.996094	0.00195314
0.986328	0.0117188
0.998047	1.95313e-08
0.998047	1.95313e-08
0.992187	0.00585939
0.998047	1.95313e-08
0.982422	0.015625
0.644531	0.353516
0.658203	0.339844
1.0	1.95313e-08
0.707031	0.291016
0.919922	0.078125
0.998047	1.95313e-08
0.998047	1.95313e-08
0.960937	0.0371094
0.671875	0.326172
0.886719	0.111328
0.996094	0.00195314
0.9375	0.0605469
0.998047	1.95313e-08
0.998047	1.95313e-08
0.998047	1.95313e-08
0.953125	0.0449219
0.982422	0.015625
0.705078	0.292969
0.998047	1.95313e-08
0.982422	0.015625
0.998047	1.95313e-08
0.998047	1.95313e-08
0.984375	0.0136719
0.746094	0.251953
0.998047	1.95313e-08
0.964844	0.0332031
0.998047	1.95313e-08
0.998047	1.95313e-08
1.0	1.95313e-08
0.998047	1.95313e-08
0.974609	0.0234375
0.998047	1.95313e-08
0.998047	1.95313e-08
0.998047	1.95313e-08
0.998047	1.95313e-08
0.998047	1.95313e-08
0.998047	1.95313e-08
0.998047	1.95313e-08
0.996094	0.00195314
0.998047	1.95313e-08
0.998047	1.95313e-08
0.568359	0.429688
0.998047	1.95313e-08
0.71875	0.279297
0.998047	1.95313e-08
0.541016	0.457031
0.998047	1.95313e-08
0.935547	0.0625
0.998047	1.95313e-08
0.990234	0.00781252
0.998047	1.95313e-08
0.998047	1.95313e-08
0.822266	0.175781
0.888672	0.109375
0.722656	0.275391
0.996094	0.00195314
0.974609	0.0234375
1.0	1.95313e-08
0.998047	1.95313e-08
0.998047	1.95313e-08
0.984375	0.0136719
0.998047	1.95313e-08
0.998047	1.95313e-08
0.988281	0.00976564
0.882812	0.115234
0.988281	0.00976564
0.974609	0.0234375
0.998047	1.95313e-08
0.998047	1.95313e-08
0.6875	0.310547
0.964844	0.0332031
0.998047	1.95313e-08
0.675781	0.322266
0.859375	0.138672
0.625	0.373047
0.998047	1.95313e-08
0.998047	1.95313e-08
0.998047	1.95313e-08
0.978516	0.0195313
0.996094	0.00195314
0.988281	0.00976564
0.908203	0.0898438
0.960937	0.0371094
0.720703	0.277344
0.988281	0.00976564
0.792969	0.205078
0.837891	0.160156
0.605469	0.392578
0.582031	0.416016
0.998047	1.95313e-08
0.507812	0.490234
0.998047	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
0.998047	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
0.951172	0.046875
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
1.0	1.95313e-08
